year,geography_type,geography_id,geography_name,total_storefronts,vacant_storefronts,vacancy_rate,median_rent_psf_class2_4,total_storefronts_class1,vacant_storefronts_class1,vacancy_rate_class1,total_storefronts_class2_4,vacant_storefronts_class2_4,vacancy_rate_class2_4,total_storefronts_all,vacant_storefronts_all,vacancy_rate_all,has_full_class1_vacancy,has_full_class24_vacancy
2020,census tract,4.1467.00,4.1467.00,92.0,10.0,0.10869565217391304,4.0,,,,92.0,10.0,0.10869565217391304,92.0,10.0,0.10869565217391304,True,True
2020,census tract,4.1471.00,4.1471.00,68.0,,,4.0,,,,68.0,,,68.0,,,True,False
2020,census tract,4.1479.00,4.1479.00,106.0,11.0,0.10377358490566038,3.0,,,,106.0,11.0,0.10377358490566038,106.0,11.0,0.10377358490566038,True,True
2020,census tract,4.1507.01,4.1507.01,25.0,,,4.0,,,,25.0,,,25.0,,,True,False
2020,census tract,4.1507.02,4.1507.02,58.0,,,4.75,,,,58.0,,,58.0,,,True,False
2020,census tract,4.1529.01,4.1529.01,24.0,,,2.67,,,,24.0,,,24.0,,,True,False
2020,census tract,4.1529.02,4.1529.02,24.0,,,3.2900000000000005,,,,24.0,,,24.0,,,True,False
2020,census tract,4.1551.01,4.1551.01,21.0,,,1.0,,,,21.0,,,21.0,,,True,False
2020,census tract,4.1551.02,4.1551.02,50.0,,,4.0,,,,50.0,,,50.0,,,True,False
2020,census tract,4.1571.01,4.1571.01,43.0,,,3.0,,,,43.0,,,43.0,,,True,False
2020,census tract,4.1579.01,4.1579.01,21.0,,,3.68,,,,21.0,,,21.0,,,True,False
2020,census tract,4.1579.02,4.1579.02,27.0,,,4.0,,,,27.0,,,27.0,,,True,False
2020,census tract,4.1579.03,4.1579.03,18.0,0.0,0.0,3.0,,,,18.0,0.0,0.0,18.0,0.0,0.0,True,True
2020,census tract,4.1617.00,4.1617.00,11.0,0.0,0.0,,,,,11.0,0.0,0.0,11.0,0.0,0.0,True,True
2020,census tract,4.1621.00,4.1621.00,15.0,,,1.8300000000000003,,,,15.0,,,15.0,,,True,False
2020,census tract,5.0000.00,5.0000.00,37.0,,,5.0,,,,37.0,,,37.0,,,True,False
2020,census tract,5.0003.00,5.0003.00,83.0,11.0,0.13253012048192772,2.43,,,,83.0,11.0,0.13253012048192772,83.0,11.0,0.13253012048192772,True,True
2020,census tract,5.0006.00,5.0006.00,37.0,,,2.54,,,,37.0,,,37.0,,,True,False
2020,census tract,5.0008.00,5.0008.00,28.0,,,2.75,,,,28.0,,,28.0,,,True,False
2020,census tract,5.0021.00,5.0021.00,89.0,14.0,0.15730337078651685,2.2,,,,89.0,14.0,0.15730337078651685,89.0,14.0,0.15730337078651685,True,True
2020,census tract,5.0027.00,5.0027.00,18.0,,,,,,,18.0,,,18.0,,,True,False
2020,census tract,5.0040.00,5.0040.00,27.0,,,2.0,,,,27.0,,,27.0,,,True,False
2020,census tract,5.0047.00,5.0047.00,15.0,,,4.0,,,,15.0,,,15.0,,,True,False
2020,census tract,5.0050.00,5.0050.00,14.0,0.0,0.0,4.0,,,,14.0,0.0,0.0,14.0,0.0,0.0,True,True
2020,census tract,5.0059.00,5.0059.00,19.0,,,3.13,,,,19.0,,,19.0,,,True,False
2020,census tract,5.0064.00,5.0064.00,54.0,,,2.45,,,,54.0,,,54.0,,,True,False
2020,census tract,5.0067.00,5.0067.00,20.0,,,3.0,,,,20.0,,,20.0,,,True,False
2020,census tract,5.0070.00,5.0070.00,60.0,,,4.0,,,,60.0,,,60.0,,,True,False
2020,census tract,5.0074.00,5.0074.00,24.0,,,3.0,,,,24.0,,,24.0,,,True,False
2020,census tract,5.0081.00,5.0081.00,10.0,0.0,0.0,,,,,10.0,0.0,0.0,10.0,0.0,0.0,True,True
2020,census tract,5.0096.01,5.0096.01,39.0,,,3.23,,,,39.0,,,39.0,,,True,False
2020,census tract,5.0096.02,5.0096.02,32.0,,,18.0,,,,32.0,,,32.0,,,True,False
2020,census tract,5.0105.00,5.0105.00,44.0,,,2.5,,,,44.0,,,44.0,,,True,False
2020,census tract,5.0112.01,5.0112.01,41.0,,,3.0,,,,41.0,,,41.0,,,True,False
2020,census tract,5.0112.02,5.0112.02,56.0,,,2.0,,,,56.0,,,56.0,,,True,False
2020,census tract,5.0114.01,5.0114.01,32.0,,,3.65,,,,32.0,,,32.0,,,True,False
2020,census tract,5.0114.02,5.0114.02,27.0,,,3.5,,,,27.0,,,27.0,,,True,False
2020,census tract,5.0121.00,5.0121.00,32.0,,,3.0,,,,32.0,,,32.0,,,True,False
2020,census tract,5.0122.00,5.0122.00,104.0,,,3.0,,,,104.0,,,104.0,,,True,False
2020,census tract,5.0128.04,5.0128.04,76.0,10.0,0.13157894736842105,5.0,,,,76.0,10.0,0.13157894736842105,76.0,10.0,0.13157894736842105,True,True
2020,census tract,5.0128.06,5.0128.06,30.0,,,4.5,,,,30.0,,,30.0,,,True,False
2020,census tract,5.0132.03,5.0132.03,18.0,,,1.41,,,,18.0,,,18.0,,,True,False
2020,census tract,5.0132.04,5.0132.04,13.0,0.0,0.0,,,,,13.0,0.0,0.0,13.0,0.0,0.0,True,True
2020,census tract,5.0133.02,5.0133.02,84.0,,,2.0,,,,84.0,,,84.0,,,True,False
2020,census tract,5.0134.00,5.0134.00,75.0,,,2.33,,,,75.0,,,75.0,,,True,False
2020,census tract,5.0138.00,5.0138.00,24.0,0.0,0.0,36.0,,,,24.0,0.0,0.0,24.0,0.0,0.0,True,True
2020,census tract,5.0146.04,5.0146.04,72.0,,,4.0,,,,72.0,,,72.0,,,True,False
2020,census tract,5.0146.05,5.0146.05,19.0,,,2.5,,,,19.0,,,19.0,,,True,False
2020,census tract,5.0146.06,5.0146.06,26.0,,,36.0,,,,26.0,,,26.0,,,True,False
2020,census tract,5.0146.07,5.0146.07,51.0,,,28.5,,,,51.0,,,51.0,,,True,False
2020,census tract,5.0147.00,5.0147.00,14.0,,,,,,,14.0,,,14.0,,,True,False
2020,census tract,5.0151.00,5.0151.00,57.0,,,3.0,,,,57.0,,,57.0,,,True,False
2020,census tract,5.0156.01,5.0156.01,59.0,,,35.0,,,,59.0,,,59.0,,,True,False
2020,census tract,5.0156.02,5.0156.02,20.0,0.0,0.0,3.0,,,,20.0,0.0,0.0,20.0,0.0,0.0,True,True
2020,census tract,5.0156.03,5.0156.03,27.0,,,3.7,,,,27.0,,,27.0,,,True,False
2020,census tract,5.0169.01,5.0169.01,38.0,,,2.33,,,,38.0,,,38.0,,,True,False
2020,census tract,5.0170.05,5.0170.05,40.0,,,3.0,,,,40.0,,,40.0,,,True,False
2020,census tract,5.0170.10,5.0170.10,19.0,0.0,0.0,32.0,,,,19.0,0.0,0.0,19.0,0.0,0.0,True,True
2020,census tract,5.0170.11,5.0170.11,23.0,0.0,0.0,3.0,,,,23.0,0.0,0.0,23.0,0.0,0.0,True,True
2020,census tract,5.0177.00,5.0177.00,10.0,0.0,0.0,,,,,10.0,0.0,0.0,10.0,0.0,0.0,True,True
2020,census tract,5.0181.00,5.0181.00,33.0,,,2.58,,,,33.0,,,33.0,,,True,False
2020,census tract,5.0187.01,5.0187.01,36.0,,,3.0,,,,36.0,,,36.0,,,True,False
2020,census tract,5.0187.02,5.0187.02,19.0,0.0,0.0,3.5,,,,19.0,0.0,0.0,19.0,0.0,0.0,True,True
2020,census tract,5.0189.01,5.0189.01,27.0,,,2.6200000000000006,,,,27.0,,,27.0,,,True,False
2020,census tract,5.0198.00,5.0198.00,35.0,,,4.0,,,,35.0,,,35.0,,,True,False
2020,census tract,5.0201.00,5.0201.00,48.0,,,3.33,,,,48.0,,,48.0,,,True,False
2020,census tract,5.0207.00,5.0207.00,46.0,,,1.21,,,,46.0,,,46.0,,,True,False
2020,census tract,5.0208.01,5.0208.01,69.0,,,4.5,,,,69.0,,,69.0,,,True,False
2020,census tract,5.0213.00,5.0213.00,45.0,,,3.0,,,,45.0,,,45.0,,,True,False
2020,census tract,5.0223.00,5.0223.00,24.0,0.0,0.0,2.0,,,,24.0,0.0,0.0,24.0,0.0,0.0,True,True
2020,census tract,5.0226.00,5.0226.00,213.0,14.0,0.06572769953051644,3.0,,,,213.0,14.0,0.06572769953051644,213.0,14.0,0.06572769953051644,True,True
2020,census tract,5.0228.00,5.0228.00,18.0,0.0,0.0,3.32,,,,18.0,0.0,0.0,18.0,0.0,0.0,True,True
2020,census tract,5.0231.00,5.0231.00,22.0,,,3.0,,,,22.0,,,22.0,,,True,False
2020,census tract,5.0239.00,5.0239.00,18.0,,,,,,,18.0,,,18.0,,,True,False
2020,census tract,5.0247.00,5.0247.00,18.0,0.0,0.0,3.9000000000000004,,,,18.0,0.0,0.0,18.0,0.0,0.0,True,True
2020,census tract,5.0248.00,5.0248.00,99.0,,,3.0,,,,99.0,,,99.0,,,True,False
2020,census tract,5.0251.00,5.0251.00,12.0,,,2.5,,,,12.0,,,12.0,,,True,False
2020,census tract,5.0273.01,5.0273.01,19.0,0.0,0.0,25.0,,,,19.0,0.0,0.0,19.0,0.0,0.0,True,True
2020,census tract,5.0277.02,5.0277.02,94.0,12.0,0.1276595744680851,8.0,,,,94.0,12.0,0.1276595744680851,94.0,12.0,0.1276595744680851,True,True
2020,census tract,5.0277.06,5.0277.06,44.0,0.0,0.0,40.5,,,,44.0,0.0,0.0,44.0,0.0,0.0,True,True
2020,census tract,5.0279.00,5.0279.00,14.0,0.0,0.0,2.0,,,,14.0,0.0,0.0,14.0,0.0,0.0,True,True
2020,census tract,5.0291.02,5.0291.02,74.0,,,2.0,,,,74.0,,,74.0,,,True,False
2020,census tract,5.0291.03,5.0291.03,57.0,,,3.0,,,,57.0,,,57.0,,,True,False
2020,census tract,5.0291.04,5.0291.04,29.0,,,3.0,,,,29.0,,,29.0,,,True,False
2020,census tract,5.0303.01,5.0303.01,22.0,0.0,0.0,3.0,,,,22.0,0.0,0.0,22.0,0.0,0.0,True,True
2020,census tract,5.0303.02,5.0303.02,47.0,,,3.0,,,,47.0,,,47.0,,,True,False
2020,census tract,5.0323.00,5.0323.00,37.0,,,2.0,,,,37.0,,,37.0,,,True,False
2020,citywide,Citywide,Citywide,72325.0,,,4.25,562.0,299.0,0.5320284697508897,71763.0,,,72325.0,,,True,False
2020,council district,01,01,4958.0,790.0,0.15933844292053248,8.0,,,,4958.0,790.0,0.15933844292053248,4958.0,790.0,0.15933844292053248,True,True
2020,council district,02,02,2805.0,402.0,0.14331550802139037,8.0,,,,2805.0,402.0,0.14331550802139037,2805.0,402.0,0.14331550802139037,True,True
2020,council district,03,03,4970.0,775.0,0.15593561368209255,10.0,,,,4970.0,775.0,0.15593561368209255,4970.0,775.0,0.15593561368209255,True,True
2020,council district,04,04,5067.0,864.0,0.1705150976909414,13.0,,,,5067.0,864.0,0.1705150976909414,5067.0,864.0,0.1705150976909414,True,True
2020,council district,05,05,1585.0,206.0,0.1299684542586751,9.0,,,,1585.0,206.0,0.1299684542586751,1585.0,206.0,0.1299684542586751,True,True
2020,council district,06,06,1356.0,158.0,0.11651917404129794,10.0,,,,1356.0,158.0,0.11651917404129794,1356.0,158.0,0.11651917404129794,True,True
2020,council district,07,07,1265.0,131.0,0.10355731225296443,6.0,,,,1265.0,131.0,0.10355731225296443,1265.0,131.0,0.10355731225296443,True,True
2020,council district,08,08,1624.0,152.0,0.09359605911330049,4.0,,,,1624.0,152.0,0.09359605911330049,1624.0,152.0,0.09359605911330049,True,True
2020,council district,09,09,1366.0,144.0,0.1054172767203514,4.17,,,,1366.0,144.0,0.1054172767203514,1366.0,144.0,0.1054172767203514,True,True
2020,council district,1,1,11.0,,,,11.0,,,,,,11.0,,,False,True
2020,council district,10,10,1794.0,133.0,0.07413600891861762,5.0,,,,1794.0,133.0,0.07413600891861762,1794.0,133.0,0.07413600891861762,True,True
2020,council district,11,11,1161.0,87.0,0.07493540051679587,3.33,,,,1161.0,87.0,0.07493540051679587,1161.0,87.0,0.07493540051679587,True,True
2020,council district,12,12,972.0,48.0,0.04938271604938271,2.67,,,,972.0,48.0,0.04938271604938271,972.0,48.0,0.04938271604938271,True,True
2020,council district,13,13,1134.0,,,3.0,12.0,,,1122.0,58.0,0.05169340463458111,1134.0,,,False,True
2020,council district,14,14,1204.0,58.0,0.04817275747508306,4.0,,,,1204.0,58.0,0.04817275747508306,1204.0,58.0,0.04817275747508306,True,True
2020,council district,15,15,1437.0,117.0,0.081419624217119,4.0,,,,1437.0,117.0,0.081419624217119,1437.0,117.0,0.081419624217119,True,True
2020,council district,16,16,927.0,50.0,0.05393743257820928,4.0,,,,927.0,50.0,0.05393743257820928,927.0,50.0,0.05393743257820928,True,True
2020,council district,17,17,1662.0,133.0,0.08002406738868832,3.0,,,,1662.0,133.0,0.08002406738868832,1662.0,133.0,0.08002406738868832,True,True
2020,council district,18,18,842.0,51.0,0.060570071258907364,3.0,,,,842.0,51.0,0.060570071258907364,842.0,51.0,0.060570071258907364,True,True
2020,council district,19,19,1433.0,116.0,0.08094905792044661,3.42,,,,1433.0,116.0,0.08094905792044661,1433.0,116.0,0.08094905792044661,True,True
2020,council district,20,20,1758.0,180.0,0.10238907849829351,5.0,,,,1758.0,180.0,0.10238907849829351,1758.0,180.0,0.10238907849829351,True,True
2020,council district,21,21,1186.0,86.0,0.07251264755480608,5.0,,,,1186.0,86.0,0.07251264755480608,1186.0,86.0,0.07251264755480608,True,True
2020,council district,22,22,1418.0,,,3.25,12.0,,,1406.0,118.0,0.08392603129445235,1418.0,,,False,True
2020,council district,23,23,735.0,66.0,0.08979591836734693,3.0,,,,735.0,66.0,0.08979591836734693,735.0,66.0,0.08979591836734693,True,True
2020,council district,24,24,976.0,66.0,0.06762295081967214,4.0,,,,976.0,66.0,0.06762295081967214,976.0,66.0,0.06762295081967214,True,True
2020,council district,25,25,1016.0,65.0,0.0639763779527559,5.0,,,,1016.0,65.0,0.0639763779527559,1016.0,65.0,0.0639763779527559,True,True
2020,council district,26,26,1875.0,178.0,0.09493333333333333,3.0,,,,1875.0,178.0,0.09493333333333333,1875.0,178.0,0.09493333333333333,True,True
2020,council district,27,27,830.0,,,3.0,12.0,,,818.0,52.0,0.06356968215158924,830.0,,,False,True
2020,council district,28,28,591.0,,,3.0,18.0,,,573.0,32.0,0.055846422338568937,591.0,,,False,True
2020,council district,29,29,1226.0,98.0,0.0799347471451876,4.42,,,,1226.0,98.0,0.0799347471451876,1226.0,98.0,0.0799347471451876,True,True
2020,council district,3,3,11.0,,,,11.0,,,,,,11.0,,,False,True
2020,council district,30,30,881.0,70.0,0.07945516458569807,2.25,32.0,14.0,0.4375,849.0,56.0,0.06595995288574794,881.0,70.0,0.07945516458569807,True,True
2020,council district,31,31,602.0,56.0,0.09302325581395349,2.5,,,,602.0,56.0,0.09302325581395349,602.0,56.0,0.09302325581395349,True,True
2020,council district,32,32,804.0,,,3.0,20.0,,,784.0,61.0,0.0778061224489796,804.0,,,False,True
2020,council district,33,33,2166.0,323.0,0.14912280701754385,4.0,33.0,23.0,0.696969696969697,2133.0,300.0,0.14064697609001406,2166.0,323.0,0.14912280701754385,True,True
2020,council district,34,34,1712.0,229.0,0.13376168224299065,3.0,21.0,14.0,0.6666666666666666,1691.0,215.0,0.12714370195150798,1712.0,229.0,0.13376168224299065,True,True
2020,council district,35,35,974.0,158.0,0.162217659137577,4.0,25.0,13.0,0.52,949.0,145.0,0.15279241306638566,974.0,158.0,0.162217659137577,True,True
2020,council district,36,36,798.0,119.0,0.14912280701754385,3.0,17.0,12.0,0.7058823529411765,781.0,107.0,0.13700384122919335,798.0,119.0,0.14912280701754385,True,True
2020,council district,37,37,745.0,,,3.0,13.0,,,732.0,50.0,0.06830601092896176,745.0,,,False,True
2020,council district,38,38,1605.0,180.0,0.11214953271028037,3.0,36.0,16.0,0.4444444444444444,1569.0,164.0,0.10452517527087317,1605.0,180.0,0.11214953271028037,True,True
2020,council district,39,39,1345.0,139.0,0.1033457249070632,4.0,27.0,17.0,0.6296296296296297,1318.0,122.0,0.09256449165402124,1345.0,139.0,0.1033457249070632,True,True
2020,council district,40,40,956.0,,,4.0,17.0,,,939.0,106.0,0.11288604898828541,956.0,,,False,True
2020,council district,41,41,796.0,,,3.0,11.0,,,785.0,68.0,0.08662420382165605,796.0,,,False,True
2020,council district,42,42,552.0,32.0,0.057971014492753624,3.0,,,,552.0,32.0,0.057971014492753624,552.0,32.0,0.057971014492753624,True,True
2020,council district,43,43,1093.0,113.0,0.10338517840805124,4.0,40.0,17.0,0.425,1053.0,96.0,0.09116809116809117,1093.0,113.0,0.10338517840805124,True,True
2020,council district,44,44,1061.0,69.0,0.06503298774740811,3.0,25.0,11.0,0.44,1036.0,58.0,0.055984555984555984,1061.0,69.0,0.06503298774740811,True,True
2020,council district,45,45,794.0,,,3.0,17.0,,,777.0,64.0,0.08236808236808237,794.0,,,False,True
2020,council district,46,46,755.0,67.0,0.08874172185430464,3.0,,,,755.0,67.0,0.08874172185430464,755.0,67.0,0.08874172185430464,True,True
2020,council district,47,47,993.0,,,3.0,18.0,,,975.0,72.0,0.07384615384615385,993.0,,,False,True
2020,council district,48,48,1296.0,,,4.0,11.0,,,1285.0,130.0,0.10116731517509728,1296.0,,,False,True
2020,council district,49,49,1030.0,116.0,0.11262135922330097,2.33,20.0,15.0,0.75,1010.0,101.0,0.1,1030.0,116.0,0.11262135922330097,True,True
2020,council district,50,50,1091.0,83.0,0.076076993583868,3.0,,,,1091.0,83.0,0.076076993583868,1091.0,83.0,0.076076993583868,True,True
2020,council district,51,51,978.0,57.0,0.05828220858895705,4.0,,,,978.0,57.0,0.05828220858895705,978.0,57.0,0.05828220858895705,True,True
2021,borough,BK,Brooklyn,14755.0,,,3.92,272.0,141.0,0.5183823529411765,14483.0,,,14755.0,,,True,False
2021,borough,BX,Bronx,8410.0,521.0,0.06195005945303211,3.42,19.0,11.0,0.5789473684210527,8391.0,510.0,0.06077940650697176,8410.0,521.0,0.06195005945303211,True,True
2021,borough,MN,Manhattan,23798.0,,,8.0,22.0,19.0,0.8636363636363636,23776.0,,,23798.0,,,True,False
2021,borough,QN,Queens,13198.0,1041.0,0.07887558721018337,4.0,130.0,56.0,0.4307692307692308,13068.0,985.0,0.0753749617385981,13198.0,1041.0,0.07887558721018337,True,True
2021,borough,SI,Staten Island,2371.0,209.0,0.08814846056516237,3.0,23.0,11.0,0.4782608695652174,2348.0,198.0,0.08432708688245315,2371.0,209.0,0.08814846056516237,True,True
2021,census tract,1.0000.00,1.0000.00,28.0,,,10.0,,,,28.0,,,28.0,,,True,False
2021,census tract,1.0002.01,1.0002.01,14.0,,,6.5,,,,14.0,,,14.0,,,True,False
2021,census tract,1.0006.00,1.0006.00,84.0,,,6.0,,,,84.0,,,84.0,,,True,False
2021,census tract,1.0007.00,1.0007.00,122.0,,,8.0,,,,122.0,,,122.0,,,True,False
2021,census tract,1.0008.00,1.0008.00,205.0,,,6.0,,,,205.0,,,205.0,,,True,False
2021,census tract,1.0009.00,1.0009.00,122.0,,,8.0,,,,122.0,,,122.0,,,True,False
2021,census tract,1.0012.00,1.0012.00,20.0,0.0,0.0,2.5,,,,20.0,0.0,0.0,20.0,0.0,0.0,True,True
2021,census tract,1.0013.00,1.0013.00,125.0,,,7.0,,,,125.0,,,125.0,,,True,False
2021,census tract,1.0014.01,1.0014.01,33.0,0.0,0.0,8.0,,,,33.0,0.0,0.0,33.0,0.0,0.0,True,True
2021,census tract,1.0014.02,1.0014.02,75.0,,,5.0,,,,75.0,,,75.0,,,True,False
2021,census tract,1.0015.01,1.0015.01,99.0,,,7.829999999999999,,,,99.0,,,99.0,,,True,False
2021,census tract,1.0015.02,1.0015.02,202.0,,,10.0,,,,202.0,,,202.0,,,True,False
2021,census tract,1.0016.00,1.0016.00,290.0,38.0,0.1310344827586207,5.0,,,,290.0,38.0,0.1310344827586207,290.0,38.0,0.1310344827586207,True,True
2021,census tract,1.0018.00,1.0018.00,296.0,54.0,0.18243243243243243,6.67,,,,296.0,54.0,0.18243243243243243,296.0,54.0,0.18243243243243243,True,True
2021,census tract,1.0021.00,1.0021.00,179.0,,,10.83,,,,179.0,,,179.0,,,True,False
2021,census tract,1.0022.01,1.0022.01,68.0,,,5.0,,,,68.0,,,68.0,,,True,False
2021,census tract,1.0022.02,1.0022.02,20.0,,,5.0,,,,20.0,,,20.0,,,True,False
2021,census tract,1.0026.01,1.0026.01,21.0,,,6.0,,,,21.0,,,21.0,,,True,False
2021,census tract,1.0026.02,1.0026.02,33.0,,,5.0,,,,33.0,,,33.0,,,True,False
2021,census tract,1.0027.00,1.0027.00,47.0,,,5.0,,,,47.0,,,47.0,,,True,False
2021,census tract,1.0028.00,1.0028.00,43.0,12.0,0.27906976744186046,6.94,,,,43.0,12.0,0.27906976744186046,43.0,12.0,0.27906976744186046,True,True
2021,census tract,1.0029.00,1.0029.00,268.0,39.0,0.1455223880597015,6.0,,,,268.0,39.0,0.1455223880597015,268.0,39.0,0.1455223880597015,True,True
2021,census tract,1.0030.01,1.0030.01,210.0,,,7.0,,,,210.0,,,210.0,,,True,False
2021,census tract,1.0030.02,1.0030.02,55.0,,,10.0,,,,55.0,,,55.0,,,True,False
2021,census tract,1.0031.00,1.0031.00,77.0,,,8.0,,,,77.0,,,77.0,,,True,False
2021,census tract,1.0032.00,1.0032.00,173.0,,,8.92,,,,173.0,,,173.0,,,True,False
2021,census tract,1.0033.00,1.0033.00,240.0,35.0,0.14583333333333334,6.92,,,,240.0,35.0,0.14583333333333334,240.0,35.0,0.14583333333333334,True,True
2021,census tract,1.0034.00,1.0034.00,153.0,,,10.0,,,,153.0,,,153.0,,,True,False
2021,census tract,1.0036.01,1.0036.01,65.0,,,6.359999999999999,,,,65.0,,,65.0,,,True,False
2021,census tract,1.0036.02,1.0036.02,55.0,,,7.5,,,,55.0,,,55.0,,,True,False
2021,census tract,1.0037.00,1.0037.00,103.0,,,6.0,,,,103.0,,,103.0,,,True,False
2021,census tract,1.0038.00,1.0038.00,280.0,,,8.0,,,,280.0,,,280.0,,,True,False
2021,census tract,1.0039.00,1.0039.00,143.0,,,7.0,,,,143.0,,,143.0,,,True,False
2021,census tract,1.0040.00,1.0040.00,180.0,,,9.0,,,,180.0,,,180.0,,,True,False
2021,census tract,1.0041.00,1.0041.00,360.0,40.0,0.1111111111111111,8.0,,,,360.0,40.0,0.1111111111111111,360.0,40.0,0.1111111111111111,True,True
2021,census tract,1.0042.00,1.0042.00,71.0,,,10.0,,,,71.0,,,71.0,,,True,False
2021,census tract,1.0043.00,1.0043.00,248.0,,,11.0,,,,248.0,,,248.0,,,True,False
2021,census tract,1.0044.00,1.0044.00,21.0,,,7.0,,,,21.0,,,21.0,,,True,False
2021,census tract,1.0045.00,1.0045.00,150.0,,,10.0,,,,150.0,,,150.0,,,True,False
2021,census tract,1.0047.00,1.0047.00,227.0,25.0,0.11013215859030837,10.25,,,,227.0,25.0,0.11013215859030837,227.0,25.0,0.11013215859030837,True,True
2021,census tract,1.0048.00,1.0048.00,79.0,,,6.0,,,,79.0,,,79.0,,,True,False
2021,census tract,1.0049.00,1.0049.00,340.0,48.0,0.1411764705882353,11.0,,,,340.0,48.0,0.1411764705882353,340.0,48.0,0.1411764705882353,True,True
2021,census tract,1.0050.00,1.0050.00,87.0,,,10.0,,,,87.0,,,87.0,,,True,False
2021,census tract,1.0052.00,1.0052.00,142.0,,,12.0,,,,142.0,,,142.0,,,True,False
2021,census tract,1.0054.00,1.0054.00,164.0,,,7.0,,,,164.0,,,164.0,,,True,False
2021,census tract,1.0055.01,1.0055.01,35.0,,,14.71,,,,35.0,,,35.0,,,True,False
2021,census tract,1.0055.02,1.0055.02,128.0,,,9.5,,,,128.0,,,128.0,,,True,False
2021,census tract,1.0056.00,1.0056.00,106.0,,,10.0,,,,106.0,,,106.0,,,True,False
2021,census tract,1.0057.00,1.0057.00,52.0,,,12.5,,,,52.0,,,52.0,,,True,False
2021,census tract,1.0058.00,1.0058.00,236.0,,,9.0,,,,236.0,,,236.0,,,True,False
2021,census tract,1.0059.00,1.0059.00,91.0,,,10.0,,,,91.0,,,91.0,,,True,False
2021,census tract,1.0061.00,1.0061.00,130.0,14.0,0.1076923076923077,10.0,,,,130.0,14.0,0.1076923076923077,130.0,14.0,0.1076923076923077,True,True
2021,census tract,1.0062.00,1.0062.00,14.0,0.0,0.0,3.0,,,,14.0,0.0,0.0,14.0,0.0,0.0,True,True
2021,census tract,1.0063.00,1.0063.00,162.0,,,9.0,,,,162.0,,,162.0,,,True,False
2021,census tract,1.0064.00,1.0064.00,116.0,,,7.0,,,,116.0,,,116.0,,,True,False
2021,census tract,1.0065.00,1.0065.00,208.0,21.0,0.10096153846153846,10.0,,,,208.0,21.0,0.10096153846153846,208.0,21.0,0.10096153846153846,True,True
2021,census tract,1.0066.00,1.0066.00,91.0,,,8.0,,,,91.0,,,91.0,,,True,False
2021,census tract,1.0067.00,1.0067.00,173.0,,,13.0,,,,173.0,,,173.0,,,True,False
2021,census tract,1.0068.00,1.0068.00,141.0,,,10.0,,,,141.0,,,141.0,,,True,False
2021,census tract,1.0069.00,1.0069.00,26.0,,,4.0,,,,26.0,,,26.0,,,True,False
2021,census tract,1.0070.00,1.0070.00,78.0,,,12.0,,,,78.0,,,78.0,,,True,False
2021,census tract,1.0071.00,1.0071.00,148.0,,,9.0,,,,148.0,,,148.0,,,True,False
2021,census tract,1.0072.00,1.0072.00,146.0,,,8.0,,,,146.0,,,146.0,,,True,False
2021,census tract,1.0073.00,1.0073.00,178.0,,,15.0,,,,178.0,,,178.0,,,True,False
2021,census tract,1.0074.00,1.0074.00,201.0,,,11.0,,,,201.0,,,201.0,,,True,False
2021,census tract,1.0075.00,1.0075.00,52.0,,,12.0,,,,52.0,,,52.0,,,True,False
2021,census tract,1.0076.00,1.0076.00,255.0,,,10.0,,,,255.0,,,255.0,,,True,False
2021,census tract,1.0077.00,1.0077.00,132.0,15.0,0.11363636363636363,12.0,,,,132.0,15.0,0.11363636363636363,132.0,15.0,0.11363636363636363,True,True
2021,census tract,1.0078.00,1.0078.00,85.0,16.0,0.18823529411764706,10.0,,,,85.0,16.0,0.18823529411764706,85.0,16.0,0.18823529411764706,True,True
2021,census tract,1.0079.00,1.0079.00,117.0,22.0,0.18803418803418803,14.0,,,,117.0,22.0,0.18803418803418803,117.0,22.0,0.18803418803418803,True,True
2021,census tract,1.0080.00,1.0080.00,147.0,,,9.0,,,,147.0,,,147.0,,,True,False
2021,census tract,1.0081.00,1.0081.00,138.0,,,10.0,,,,138.0,,,138.0,,,True,False
2021,census tract,1.0082.00,1.0082.00,178.0,,,13.0,,,,178.0,,,178.0,,,True,False
2021,census tract,1.0083.00,1.0083.00,131.0,,,11.0,,,,131.0,,,131.0,,,True,False
2021,census tract,1.0084.00,1.0084.00,159.0,19.0,0.11949685534591195,8.0,,,,159.0,19.0,0.11949685534591195,159.0,19.0,0.11949685534591195,True,True
2021,census tract,1.0086.03,1.0086.03,28.0,,,9.5,,,,28.0,,,28.0,,,True,False
2021,census tract,1.0087.00,1.0087.00,95.0,,,9.0,,,,95.0,,,95.0,,,True,False
2021,census tract,1.0088.00,1.0088.00,91.0,,,9.0,,,,91.0,,,91.0,,,True,False
2021,census tract,1.0089.00,1.0089.00,36.0,,,9.0,,,,36.0,,,36.0,,,True,False
2021,census tract,1.0090.00,1.0090.00,118.0,,,10.0,,,,118.0,,,118.0,,,True,False
2021,census tract,1.0091.00,1.0091.00,168.0,,,9.0,,,,168.0,,,168.0,,,True,False
2021,census tract,1.0092.00,1.0092.00,194.0,,,12.0,,,,194.0,,,194.0,,,True,False
2021,census tract,1.0093.00,1.0093.00,79.0,,,6.35,,,,79.0,,,79.0,,,True,False
