year,geography_type,geography_name,geography_id,total_storefronts,vacant_storefronts,median_rent_psf,vacancy_rate
2021,census tract,1.0109.00,1.0109.00,309,NA,10,NA
2021,census tract,1.0110.00,1.0110.00,171,NA,8,NA
2021,census tract,1.0111.00,1.0111.00,120,NA,8,NA
2021,census tract,1.0112.01,1.0112.01,72,NA,10.5,NA
2021,census tract,1.0112.02,1.0112.02,97,NA,22,NA
2021,census tract,1.0112.03,1.0112.03,121,26,12,0.21487603305785125
2021,census tract,1.0113.00,1.0113.00,241,NA,12,NA
2021,census tract,1.0114.01,1.0114.01,80,NA,19.5,NA
2021,census tract,1.0114.02,1.0114.02,125,NA,11,NA
2021,census tract,1.0115.00,1.0115.00,66,NA,7.85,NA
2021,census tract,1.0116.00,1.0116.00,15,NA,9.5,NA
2021,census tract,1.0117.00,1.0117.00,12,NA,2,NA
2021,census tract,1.0118.00,1.0118.00,110,NA,9,NA
2021,census tract,1.0119.00,1.0119.00,122,NA,20,NA
2021,census tract,1.0120.00,1.0120.00,104,NA,13,NA
2021,census tract,1.0121.00,1.0121.00,128,NA,12,NA
2021,census tract,1.0122.00,1.0122.00,122,16,24,0.13114754098360656
2021,census tract,1.0124.00,1.0124.00,66,11,10,0.16666666666666666
2021,census tract,1.0125.00,1.0125.00,140,NA,12,NA
2021,census tract,1.0126.00,1.0126.00,140,NA,10,NA
2021,census tract,1.0127.00,1.0127.00,154,NA,9,NA
2021,census tract,1.0128.00,1.0128.00,152,19,10,0.125
2021,census tract,1.0129.00,1.0129.00,61,NA,6.5,NA
2021,census tract,1.0130.00,1.0130.00,115,11,26,0.09565217391304348
2021,census tract,1.0131.00,1.0131.00,126,22,15,0.1746031746031746
2021,census tract,1.0132.00,1.0132.00,84,NA,10,NA
2021,census tract,1.0133.00,1.0133.00,132,13,13,0.09848484848484848
2021,census tract,1.0134.00,1.0134.00,156,NA,10,NA
2021,census tract,1.0135.00,1.0135.00,71,NA,9,NA
2021,census tract,1.0136.00,1.0136.00,74,NA,7,NA
2021,census tract,1.0137.00,1.0137.00,188,NA,14,NA
2021,census tract,1.0138.00,1.0138.00,148,NA,9,NA
2021,census tract,1.0139.00,1.0139.00,134,NA,14,NA
2021,census tract,1.0140.00,1.0140.00,185,NA,13,NA
2021,census tract,1.0142.00,1.0142.00,134,NA,19,NA
2021,census tract,1.0144.01,1.0144.01,30,NA,8,NA
2021,census tract,1.0144.02,1.0144.02,41,NA,10,NA
2021,census tract,1.0145.00,1.0145.00,42,NA,9,NA
2021,census tract,1.0146.01,1.0146.01,88,NA,9,NA
2021,census tract,1.0146.02,1.0146.02,86,NA,11,NA
2021,census tract,1.0147.00,1.0147.00,13,NA,NA,NA
2021,census tract,1.0148.01,1.0148.01,44,NA,15,NA
2021,census tract,1.0148.02,1.0148.02,109,NA,10,NA
2021,census tract,1.0149.00,1.0149.00,35,NA,5,NA
2021,census tract,1.0150.01,1.0150.01,26,NA,9,NA
2021,census tract,1.0150.02,1.0150.02,50,NA,14,NA
2021,census tract,1.0151.00,1.0151.00,33,NA,6.75,NA
2021,census tract,1.0152.00,1.0152.00,35,NA,6.619999999999999,NA
2021,census tract,1.0153.00,1.0153.00,121,NA,10,NA
2021,census tract,1.0154.00,1.0154.00,113,NA,7,NA
2021,census tract,1.0155.00,1.0155.00,35,NA,7,NA
2021,census tract,1.0156.01,1.0156.01,24,NA,5,NA
2021,census tract,1.0157.00,1.0157.00,184,NA,12,NA
2021,census tract,1.0158.01,1.0158.01,59,NA,9,NA
2021,census tract,1.0158.02,1.0158.02,17,NA,8,NA
2021,census tract,1.0159.00,1.0159.00,66,NA,8,NA
2021,census tract,1.0160.01,1.0160.01,28,NA,13,NA
2021,census tract,1.0161.00,1.0161.00,48,NA,13,NA
2021,census tract,1.0163.00,1.0163.00,53,NA,12,NA
2021,census tract,1.0165.00,1.0165.00,61,NA,9,NA
2021,census tract,1.0166.00,1.0166.00,82,NA,5,NA
2021,census tract,1.0167.00,1.0167.00,116,NA,9,NA
2021,census tract,1.0169.00,1.0169.00,102,NA,11.5,NA
2021,census tract,1.0170.00,1.0170.00,66,NA,5.5,NA
2021,census tract,1.0171.00,1.0171.00,97,NA,10.7,NA
2021,census tract,1.0172.00,1.0172.00,108,NA,4,NA
2021,census tract,1.0173.00,1.0173.00,33,NA,6,NA
2021,census tract,1.0174.02,1.0174.02,25,NA,3,NA
2021,census tract,1.0175.00,1.0175.00,72,NA,11,NA
2021,census tract,1.0177.00,1.0177.00,21,0,7,0
2021,census tract,1.0178.00,1.0178.00,40,NA,4,NA
2021,census tract,1.0179.00,1.0179.00,54,NA,9.5,NA
2021,census tract,1.0180.00,1.0180.00,41,NA,4,NA
2021,census tract,1.0181.00,1.0181.00,35,NA,9,NA
2021,census tract,1.0182.00,1.0182.00,88,NA,5,NA
2021,census tract,1.0183.00,1.0183.00,87,NA,11,NA
2021,census tract,1.0184.00,1.0184.00,61,NA,3,NA
2021,census tract,1.0185.00,1.0185.00,27,NA,7.5,NA
2021,census tract,1.0187.00,1.0187.00,66,NA,10,NA
2021,census tract,1.0188.00,1.0188.00,90,NA,4,NA
2021,census tract,1.0189.00,1.0189.00,35,0,5.58,0
2021,census tract,1.0190.00,1.0190.00,34,NA,4,NA
2021,census tract,1.0191.00,1.0191.00,67,NA,8.17,NA
2021,census tract,1.0193.00,1.0193.00,73,NA,7,NA
2021,census tract,1.0194.00,1.0194.00,29,NA,3,NA
2021,census tract,1.0195.00,1.0195.00,59,NA,6.5,NA
2021,census tract,1.0196.00,1.0196.00,68,NA,6,NA
2021,census tract,1.0197.02,1.0197.02,17,NA,4.7700000000000005,NA
2021,census tract,1.0198.00,1.0198.00,53,NA,6.5,NA
2021,census tract,1.0199.00,1.0199.00,59,NA,10,NA
2021,census tract,1.0200.00,1.0200.00,57,15,5.5,0.2631578947368421
2021,census tract,1.0201.02,1.0201.02,22,NA,4.08,NA
2021,census tract,1.0206.00,1.0206.00,14,NA,1.36,NA
2021,census tract,1.0207.01,1.0207.01,11,NA,4.5,NA
2021,census tract,1.0208.00,1.0208.00,25,NA,4.83,NA
2021,census tract,1.0209.01,1.0209.01,34,NA,4.75,NA
2021,census tract,1.0211.00,1.0211.00,49,0,6,0
2021,census tract,1.0212.00,1.0212.00,51,NA,3,NA
2021,census tract,1.0213.03,1.0213.03,22,NA,4,NA
2021,census tract,1.0215.00,1.0215.00,24,NA,3,NA
2021,census tract,1.0216.00,1.0216.00,38,NA,6.33,NA
2021,census tract,1.0218.00,1.0218.00,92,NA,5,NA
2021,census tract,1.0219.00,1.0219.00,30,0,2.94,0
2021,census tract,1.0220.00,1.0220.00,48,NA,5.63,NA
2021,census tract,1.0221.02,1.0221.02,26,NA,6,NA
2021,census tract,1.0222.00,1.0222.00,89,NA,7,NA
2021,census tract,1.0223.01,1.0223.01,53,NA,6,NA
2021,census tract,1.0224.00,1.0224.00,40,NA,4,NA
2021,census tract,1.0225.00,1.0225.00,82,NA,6,NA
2021,census tract,1.0226.00,1.0226.00,68,NA,5,NA
2021,census tract,1.0227.00,1.0227.00,40,NA,7,NA
2021,census tract,1.0228.00,1.0228.00,64,NA,4.92,NA
2021,census tract,1.0229.00,1.0229.00,101,NA,6.17,NA
2021,census tract,1.0230.00,1.0230.00,41,NA,4.58,NA
2021,census tract,1.0231.00,1.0231.00,33,NA,4,NA
2021,census tract,1.0232.00,1.0232.00,57,NA,5,NA
2021,census tract,1.0233.00,1.0233.00,79,NA,6.99,NA
2021,census tract,1.0234.00,1.0234.00,32,NA,4,NA
2021,census tract,1.0235.01,1.0235.01,21,NA,3,NA
2021,census tract,1.0235.02,1.0235.02,13,0,1,0
2021,census tract,1.0236.00,1.0236.00,20,0,1,0
2021,census tract,1.0237.00,1.0237.00,32,NA,4,NA
2021,census tract,1.0238.01,1.0238.01,12,NA,4,NA
2021,census tract,1.0241.00,1.0241.00,46,NA,6,NA
2021,census tract,1.0242.00,1.0242.00,16,NA,3,NA
2021,census tract,1.0243.01,1.0243.01,36,NA,4,NA
2021,census tract,1.0245.00,1.0245.00,189,22,7,0.1164021164021164
2021,census tract,1.0247.00,1.0247.00,15,NA,5.5,NA
2021,census tract,1.0249.00,1.0249.00,11,NA,4,NA
2021,census tract,1.0251.00,1.0251.00,40,NA,6,NA
2021,census tract,1.0253.00,1.0253.00,132,NA,6,NA
2021,census tract,1.0257.00,1.0257.00,31,NA,6.5,NA
2021,census tract,1.0259.00,1.0259.00,41,NA,3,NA
2021,census tract,1.0261.00,1.0261.00,107,NA,6,NA
2021,census tract,1.0263.00,1.0263.00,128,NA,8,NA
2021,census tract,1.0265.00,1.0265.00,96,NA,8,NA
2021,census tract,1.0269.00,1.0269.00,118,NA,5.05,NA
2021,census tract,1.0271.00,1.0271.00,110,NA,8,NA
2021,census tract,1.0273.00,1.0273.00,50,NA,7,NA
2021,census tract,1.0277.00,1.0277.00,43,NA,5.75,NA
2021,census tract,1.0279.00,1.0279.00,71,NA,6,NA
2021,census tract,1.0283.00,1.0283.00,70,NA,5,NA
2021,census tract,1.0285.00,1.0285.00,89,NA,5,NA
2021,census tract,1.0287.00,1.0287.00,60,NA,7,NA
2021,census tract,1.0291.00,1.0291.00,98,NA,6,NA
2021,census tract,1.0293.00,1.0293.00,137,NA,6,NA
2021,census tract,1.0295.00,1.0295.00,66,NA,7,NA
2021,census tract,1.0299.00,1.0299.00,42,NA,3.13,NA
2021,census tract,1.0303.00,1.0303.00,48,NA,5.72,NA
2021,census tract,1.0307.00,1.0307.00,11,NA,2,NA
2021,census tract,1.0309.00,1.0309.00,54,NA,5,NA
2021,census tract,1.0317.03,1.0317.03,46,NA,5,NA
2021,census tract,1.0317.04,1.0317.04,33,NA,6,NA
2021,census tract,2.0019.00,2.0019.00,37,NA,3,NA
2021,census tract,2.0020.00,2.0020.00,17,NA,3,NA
2021,census tract,2.0025.00,2.0025.00,41,NA,4.5,NA
2021,census tract,2.0027.01,2.0027.01,18,NA,3,NA
2021,census tract,2.0027.02,2.0027.02,23,NA,3.92,NA
2021,census tract,2.0028.00,2.0028.00,30,NA,3.75,NA
2021,census tract,2.0031.00,2.0031.00,46,NA,6,NA
2021,census tract,2.0035.00,2.0035.00,21,NA,3.27,NA
2021,census tract,2.0039.00,2.0039.00,93,NA,4,NA
2021,census tract,2.0041.00,2.0041.00,12,NA,3.3,NA
2021,census tract,2.0042.00,2.0042.00,44,13,5,0.29545454545454547
2021,census tract,2.0043.00,2.0043.00,71,NA,5,NA
2021,census tract,2.0044.00,2.0044.00,13,0,2.11,0
2021,census tract,2.0046.00,2.0046.00,10,0,6,0
2021,census tract,2.0048.00,2.0048.00,29,NA,3.8299999999999996,NA
2021,census tract,2.0050.01,2.0050.01,16,0,3,0
2021,census tract,2.0050.02,2.0050.02,31,NA,4,NA
2021,census tract,2.0051.00,2.0051.00,38,NA,3,NA
2021,census tract,2.0054.00,2.0054.00,71,NA,4,NA
2021,census tract,2.0056.00,2.0056.00,22,NA,4,NA
2021,census tract,2.0059.02,2.0059.02,17,NA,5,NA
2021,census tract,2.0061.00,2.0061.00,29,NA,3,NA
2021,census tract,2.0062.00,2.0062.00,19,NA,5,NA
2021,census tract,2.0063.00,2.0063.00,112,NA,5,NA
2021,census tract,2.0065.00,2.0065.00,86,NA,5,NA
2021,census tract,2.0067.00,2.0067.00,73,NA,4,NA
2021,census tract,2.0069.00,2.0069.00,21,NA,2.67,NA
2021,census tract,2.0070.00,2.0070.00,19,NA,2.65,NA
2021,census tract,2.0071.00,2.0071.00,65,11,3.67,0.16923076923076924
2021,census tract,2.0072.00,2.0072.00,39,NA,3.5,NA
2021,census tract,2.0073.00,2.0073.00,30,NA,4,NA
2021,census tract,2.0076.00,2.0076.00,62,NA,2,NA
2021,census tract,2.0077.00,2.0077.00,25,NA,2,NA
2021,census tract,2.0078.00,2.0078.00,30,NA,2,NA
2021,census tract,2.0079.00,2.0079.00,42,NA,3,NA
2021,census tract,2.0083.00,2.0083.00,35,NA,2.92,NA
2021,census tract,2.0085.00,2.0085.00,32,NA,2,NA
2021,census tract,2.0087.00,2.0087.00,42,NA,3,NA
2021,census tract,2.0089.00,2.0089.00,47,NA,3,NA
2021,census tract,2.0090.00,2.0090.00,32,NA,4,NA
2021,census tract,2.0092.00,2.0092.00,66,NA,5,NA
2021,census tract,2.0093.00,2.0093.00,90,NA,3,NA
2021,census tract,2.0098.00,2.0098.00,11,NA,NA,NA
2021,census tract,2.0115.02,2.0115.02,31,NA,2.3699999999999997,NA
2021,census tract,2.0117.00,2.0117.00,24,NA,9,NA
2021,census tract,2.0119.00,2.0119.00,67,NA,6,NA
2021,census tract,2.0121.01,2.0121.01,12,NA,1.51,NA
2021,census tract,2.0123.00,2.0123.00,25,NA,1.92,NA
2021,census tract,2.0125.00,2.0125.00,22,NA,2.88,NA
2021,census tract,2.0127.01,2.0127.01,30,NA,6,NA
2021,census tract,2.0129.01,2.0129.01,61,NA,3,NA
2021,census tract,2.0131.00,2.0131.00,18,NA,3.58,NA
2021,census tract,2.0141.00,2.0141.00,50,NA,3,NA
2021,census tract,2.0145.00,2.0145.00,38,NA,4,NA
2021,census tract,2.0149.00,2.0149.00,31,NA,3.5,NA
2021,census tract,2.0151.00,2.0151.00,36,NA,3,NA
2021,census tract,2.0152.00,2.0152.00,25,NA,3.8299999999999996,NA
2021,census tract,2.0155.00,2.0155.00,38,11,3,0.2894736842105263
2021,census tract,2.0157.00,2.0157.00,11,NA,2.05,NA
2021,census tract,2.0158.00,2.0158.00,12,NA,2,NA
2021,census tract,2.0159.00,2.0159.00,17,NA,5,NA
2021,census tract,2.0161.00,2.0161.00,60,NA,3.42,NA
2021,census tract,2.0162.00,2.0162.00,17,NA,3,NA
2021,census tract,2.0166.00,2.0166.00,15,NA,2.48,NA
2021,census tract,2.0167.00,2.0167.00,28,NA,2,NA
2021,census tract,2.0169.00,2.0169.00,14,NA,3.8499999999999996,NA
2021,census tract,2.0173.00,2.0173.00,17,0,4,0
2021,census tract,2.0175.00,2.0175.00,25,NA,3,NA
2021,census tract,2.0177.01,2.0177.01,21,0,3,0
2021,census tract,2.0177.02,2.0177.02,25,NA,2,NA
2021,census tract,2.0179.01,2.0179.01,38,NA,5,NA
2021,census tract,2.0179.02,2.0179.02,12,0,3,0
2021,census tract,2.0181.01,2.0181.01,31,NA,5,NA
2021,census tract,2.0181.02,2.0181.02,40,NA,4.67,NA
2021,census tract,2.0183.01,2.0183.01,24,0,4,0
2021,census tract,2.0183.02,2.0183.02,12,NA,3,NA
2021,census tract,2.0184.00,2.0184.00,25,NA,4,NA
2021,census tract,2.0185.00,2.0185.00,61,NA,2.53,NA
2021,census tract,2.0189.00,2.0189.00,44,NA,3,NA
2021,census tract,2.0193.00,2.0193.00,12,0,2,0
2021,census tract,2.0194.00,2.0194.00,21,NA,3,NA
2021,census tract,2.0195.00,2.0195.00,38,NA,4.5,NA
2021,census tract,2.0197.00,2.0197.00,85,NA,5,NA
2021,census tract,2.0199.00,2.0199.00,34,NA,2.92,NA
2021,census tract,2.0200.00,2.0200.00,104,NA,4,NA
2021,census tract,2.0201.00,2.0201.00,10,0,4,0
2021,census tract,2.0202.00,2.0202.00,21,NA,3,NA
2021,census tract,2.0206.01,2.0206.01,15,NA,2,NA
2021,census tract,2.0209.00,2.0209.00,32,NA,3,NA
2021,census tract,2.0211.00,2.0211.00,19,0,3,0
2021,census tract,2.0212.00,2.0212.00,10,NA,NA,NA
2021,census tract,2.0213.01,2.0213.01,11,NA,3,NA
2021,census tract,2.0213.02,2.0213.02,13,NA,2,NA
2021,census tract,2.0215.01,2.0215.01,30,0,4.5,0
2021,census tract,2.0215.02,2.0215.02,28,NA,3,NA
2021,census tract,2.0216.01,2.0216.01,26,NA,2,NA
2021,census tract,2.0216.02,2.0216.02,98,21,3,0.21428571428571427
2021,census tract,2.0217.00,2.0217.00,13,0,2,0
2021,census tract,2.0218.00,2.0218.00,21,NA,2.5,NA
2021,census tract,2.0219.00,2.0219.00,20,NA,3.4,NA
2021,census tract,2.0220.00,2.0220.00,13,0,2,0
2021,census tract,2.0221.01,2.0221.01,37,NA,3,NA
2021,census tract,2.0221.02,2.0221.02,26,0,3.3,0
2021,census tract,2.0222.00,2.0222.00,68,NA,3,NA
2021,census tract,2.0223.00,2.0223.00,47,NA,6.609999999999999,NA
2021,census tract,2.0224.01,2.0224.01,34,0,5.13,0
2021,census tract,2.0224.03,2.0224.03,21,NA,5.75,NA
2021,census tract,2.0224.04,2.0224.04,50,NA,4.75,NA
2021,census tract,2.0225.00,2.0225.00,43,NA,4.5,NA
2021,census tract,2.0227.01,2.0227.01,31,NA,4,NA
2021,census tract,2.0227.02,2.0227.02,25,0,4,0
2021,census tract,2.0228.00,2.0228.00,25,0,3,0
2021,census tract,2.0229.02,2.0229.02,26,NA,3,NA
2021,census tract,2.0231.00,2.0231.00,33,NA,3,NA
2021,census tract,2.0232.00,2.0232.00,26,NA,3,NA
2021,census tract,2.0233.01,2.0233.01,14,NA,2.58,NA
2021,census tract,2.0235.01,2.0235.01,34,NA,4.17,NA
2021,census tract,2.0235.02,2.0235.02,33,0,4,0
2021,census tract,2.0236.00,2.0236.00,35,NA,3,NA
2021,census tract,2.0237.02,2.0237.02,34,NA,5,NA
2021,census tract,2.0237.03,2.0237.03,78,NA,6,NA
2021,census tract,2.0237.04,2.0237.04,54,0,3.59,0
2021,census tract,2.0238.00,2.0238.00,22,NA,2.3099999999999996,NA
2021,census tract,2.0239.00,2.0239.00,87,NA,4,NA
2021,census tract,2.0240.00,2.0240.00,14,NA,NA,NA
2021,census tract,2.0241.00,2.0241.00,63,NA,4,NA
2021,census tract,2.0243.00,2.0243.00,43,NA,5,NA
2021,census tract,2.0244.00,2.0244.00,16,NA,2,NA
2021,census tract,2.0245.02,2.0245.02,21,0,4,0
2021,census tract,2.0248.00,2.0248.00,37,NA,3,NA
2021,census tract,2.0250.00,2.0250.00,28,NA,3,NA
2021,census tract,2.0251.00,2.0251.00,51,NA,4,NA
2021,census tract,2.0252.00,2.0252.00,35,NA,3,NA
2021,census tract,2.0253.00,2.0253.00,24,0,5.5,0
2021,census tract,2.0254.00,2.0254.00,13,0,28,0
2021,census tract,2.0255.00,2.0255.00,11,0,5,0
2021,census tract,2.0256.00,2.0256.00,15,NA,11.5,NA
2021,census tract,2.0263.00,2.0263.00,22,0,8.5,0
2021,census tract,2.0264.00,2.0264.00,17,NA,2.5,NA
2021,census tract,2.0265.00,2.0265.00,43,NA,5,NA
2021,census tract,2.0266.01,2.0266.01,18,NA,19,NA
2021,census tract,2.0266.02,2.0266.02,60,NA,4,NA
2021,census tract,2.0267.01,2.0267.01,26,NA,2,NA
2021,census tract,2.0273.00,2.0273.00,26,NA,2,NA
2021,census tract,2.0277.00,2.0277.00,28,0,4.04,0
2021,census tract,2.0279.00,2.0279.00,26,NA,3,NA
2021,census tract,2.0283.00,2.0283.00,65,NA,4.21,NA
2021,census tract,2.0285.00,2.0285.00,19,NA,3,NA
2021,census tract,2.0287.00,2.0287.00,15,0,3.8299999999999996,0
2021,census tract,2.0288.00,2.0288.00,29,NA,3.9,NA
2021,census tract,2.0289.00,2.0289.00,111,NA,5,NA
2021,census tract,2.0293.02,2.0293.02,40,NA,4,NA
2021,census tract,2.0295.00,2.0295.00,68,NA,4,NA
2021,census tract,2.0296.00,2.0296.00,25,NA,1.42,NA
2021,census tract,2.0297.00,2.0297.00,31,NA,6,NA
2021,census tract,2.0300.00,2.0300.00,15,NA,4,NA
2021,census tract,2.0302.00,2.0302.00,19,0,3,0
2021,census tract,2.0310.00,2.0310.00,11,NA,NA,NA
2021,census tract,2.0312.00,2.0312.00,34,NA,4,NA
2021,census tract,2.0323.00,2.0323.00,13,NA,3,NA
2021,census tract,2.0326.00,2.0326.00,23,NA,3,NA
2021,census tract,2.0328.00,2.0328.00,27,NA,3.06,NA
2021,census tract,2.0330.00,2.0330.00,66,NA,3,NA
2021,census tract,2.0332.02,2.0332.02,20,NA,5,NA
2021,census tract,2.0336.00,2.0336.00,55,NA,4,NA
2021,census tract,2.0337.00,2.0337.00,46,NA,3.38,NA
2021,census tract,2.0338.00,2.0338.00,39,NA,3.51,NA
2021,census tract,2.0340.00,2.0340.00,12,0,2,0
2021,census tract,2.0342.00,2.0342.00,16,NA,2,NA
2021,census tract,2.0344.00,2.0344.00,13,NA,NA,NA
2021,census tract,2.0348.00,2.0348.00,23,0,2.17,0
2021,census tract,2.0350.00,2.0350.00,13,NA,3,NA
2021,census tract,2.0358.00,2.0358.00,18,NA,2.04,NA
2021,census tract,2.0359.00,2.0359.00,19,0,6,0
2021,census tract,2.0361.00,2.0361.00,10,NA,NA,NA
2021,census tract,2.0363.00,2.0363.00,36,NA,3.67,NA
2021,census tract,2.0364.00,2.0364.00,29,NA,2,NA
2021,census tract,2.0365.01,2.0365.01,43,NA,3,NA
2021,census tract,2.0365.02,2.0365.02,28,NA,3.13,NA
2021,census tract,2.0369.01,2.0369.01,28,NA,4,NA
2021,census tract,2.0370.00,2.0370.00,18,NA,3.58,NA
2021,census tract,2.0371.00,2.0371.00,32,NA,3,NA
2021,census tract,2.0372.00,2.0372.00,12,NA,2.5,NA
2021,census tract,2.0373.00,2.0373.00,60,NA,4,NA
2021,census tract,2.0374.00,2.0374.00,34,NA,2,NA
2021,census tract,2.0375.04,2.0375.04,33,NA,2.8299999999999996,NA
2021,census tract,2.0378.00,2.0378.00,18,NA,4,NA
2021,census tract,2.0379.00,2.0379.00,15,NA,3.42,NA
2021,census tract,2.0380.00,2.0380.00,34,NA,3,NA
2021,census tract,2.0381.00,2.0381.00,46,NA,4,NA
2021,census tract,2.0383.01,2.0383.01,27,NA,5.83,NA
2021,census tract,2.0383.02,2.0383.02,26,NA,2,NA
2021,census tract,2.0385.00,2.0385.00,18,0,3.79,0
2021,census tract,2.0386.00,2.0386.00,46,NA,3,NA
2021,census tract,2.0387.00,2.0387.00,42,NA,3.19,NA
2021,census tract,2.0389.00,2.0389.00,71,NA,3.3299999999999996,NA
2021,census tract,2.0390.00,2.0390.00,27,0,2,0
2021,census tract,2.0391.00,2.0391.00,110,NA,3,NA
2021,census tract,2.0392.00,2.0392.00,19,NA,3.92,NA
2021,census tract,2.0393.00,2.0393.00,15,0,4,0
2021,census tract,2.0394.00,2.0394.00,10,0,NA,0
2021,census tract,2.0395.00,2.0395.00,44,NA,2.4,NA
2021,census tract,2.0396.00,2.0396.00,44,NA,2.92,NA
2021,census tract,2.0397.00,2.0397.00,36,NA,4.41,NA
2021,census tract,2.0399.01,2.0399.01,51,NA,4,NA
2021,census tract,2.0399.02,2.0399.02,61,NA,5.63,NA
2021,census tract,2.0401.00,2.0401.00,53,NA,4,NA
2021,census tract,2.0403.02,2.0403.02,13,NA,2.8499999999999996,NA
2021,census tract,2.0403.03,2.0403.03,11,NA,3,NA
2021,census tract,2.0403.04,2.0403.04,22,NA,5,NA
2021,census tract,2.0404.00,2.0404.00,11,0,3,0
2021,census tract,2.0405.01,2.0405.01,12,0,4,0
2021,census tract,2.0405.02,2.0405.02,13,NA,4.5,NA
2021,census tract,2.0406.00,2.0406.00,50,NA,2.58,NA
2021,census tract,2.0407.01,2.0407.01,45,NA,3,NA
2021,census tract,2.0407.02,2.0407.02,36,NA,3,NA
2021,census tract,2.0408.00,2.0408.00,18,0,2.5,0
2021,census tract,2.0411.00,2.0411.00,28,NA,3.67,NA
2021,census tract,2.0413.00,2.0413.00,20,NA,3,NA
2021,census tract,2.0414.00,2.0414.00,34,NA,3,NA
2021,census tract,2.0415.00,2.0415.00,10,0,2,0
2021,census tract,2.0418.00,2.0418.00,40,NA,3,NA
2021,census tract,2.0419.00,2.0419.00,23,NA,5,NA
2021,census tract,2.0420.00,2.0420.00,26,NA,2,NA
2021,census tract,2.0421.00,2.0421.00,52,NA,4,NA
2021,census tract,2.0422.00,2.0422.00,44,NA,3,NA
2021,census tract,2.0423.00,2.0423.00,57,NA,3.17,NA
2021,census tract,2.0424.00,2.0424.00,14,0,3,0
2021,census tract,2.0425.00,2.0425.00,52,NA,3,NA
2021,census tract,2.0429.02,2.0429.02,28,NA,4,NA
2021,census tract,2.0431.00,2.0431.00,66,NA,3,NA
2021,census tract,2.0434.00,2.0434.00,50,NA,3.5,NA
2021,census tract,2.0442.00,2.0442.00,13,NA,NA,NA
2021,census tract,2.0449.02,2.0449.02,11,NA,NA,NA
2021,census tract,2.0462.01,2.0462.01,217,NA,3.42,NA
2021,census tract,2.0462.02,2.0462.02,50,NA,2,NA
2021,census tract,2.0484.00,2.0484.00,21,NA,3.21,NA
2021,census tract,2.0516.00,2.0516.00,29,0,2,0
2021,census tract,3.0000.00,3.0000.00,17,11,NA,0.6470588235294118
2021,census tract,3.0001.00,3.0001.00,25,NA,4.64,NA
2021,census tract,3.0002.00,3.0002.00,63,NA,2,NA
2021,census tract,3.0005.01,3.0005.01,42,NA,9,NA
2021,census tract,3.0005.02,3.0005.02,50,NA,8,NA
2021,census tract,3.0007.00,3.0007.00,41,NA,5,NA
2021,census tract,3.0009.00,3.0009.00,73,NA,11,NA
2021,census tract,3.0011.00,3.0011.00,96,NA,11,NA
2021,census tract,3.0015.00,3.0015.00,72,NA,6,NA
2021,census tract,3.0018.00,3.0018.00,106,NA,3,NA
2021,census tract,3.0020.00,3.0020.00,25,NA,2.5,NA
2021,census tract,3.0021.00,3.0021.00,139,NA,41,NA
2021,census tract,3.0022.00,3.0022.00,33,NA,2,NA
2021,census tract,3.0033.00,3.0033.00,60,NA,5,NA
2021,census tract,3.0035.00,3.0035.00,53,NA,6,NA
2021,census tract,3.0037.00,3.0037.00,125,24,7,0.192
2021,census tract,3.0039.00,3.0039.00,48,NA,5,NA
2021,census tract,3.0041.00,3.0041.00,47,NA,5,NA
2021,census tract,3.0043.00,3.0043.00,69,NA,6,NA
2021,census tract,3.0045.00,3.0045.00,39,NA,6,NA
2021,census tract,3.0051.00,3.0051.00,24,NA,3.5,NA
2021,census tract,3.0053.00,3.0053.00,62,NA,1,NA
2021,census tract,3.0054.00,3.0054.00,17,NA,6,NA
2021,census tract,3.0056.01,3.0056.01,13,NA,3,NA
2021,census tract,3.0056.02,3.0056.02,10,0,4,0
2021,census tract,3.0058.00,3.0058.00,58,NA,3,NA
2021,census tract,3.0059.00,3.0059.00,23,NA,3,NA
2021,census tract,3.0060.00,3.0060.00,31,NA,4,NA
2021,census tract,3.0062.00,3.0062.00,36,NA,4.17,NA
2021,census tract,3.0064.00,3.0064.00,23,NA,4,NA
2021,census tract,3.0065.00,3.0065.00,24,NA,6,NA
2021,census tract,3.0066.00,3.0066.00,30,NA,3.94,NA
2021,census tract,3.0067.00,3.0067.00,24,NA,6,NA
2021,census tract,3.0068.00,3.0068.00,45,NA,3,NA
2021,census tract,3.0069.00,3.0069.00,41,NA,8.5,NA
2021,census tract,3.0071.00,3.0071.00,12,NA,2,NA
2021,census tract,3.0074.00,3.0074.00,26,NA,4.5,NA
2021,census tract,3.0075.00,3.0075.00,25,NA,6.5,NA
2021,census tract,3.0076.00,3.0076.00,39,NA,5,NA
2021,census tract,3.0077.00,3.0077.00,44,NA,4,NA
2021,census tract,3.0078.00,3.0078.00,38,NA,3,NA
2021,census tract,3.0080.00,3.0080.00,24,NA,5,NA
2021,census tract,3.0082.00,3.0082.00,19,NA,3.96,NA
2021,census tract,3.0084.00,3.0084.00,58,NA,2.5,NA
2021,census tract,3.0088.00,3.0088.00,15,NA,5,NA
2021,census tract,3.0090.00,3.0090.00,31,NA,2,NA
2021,census tract,3.0092.00,3.0092.00,27,NA,2,NA
2021,census tract,3.0094.00,3.0094.00,23,NA,7.5,NA
2021,census tract,3.0096.00,3.0096.00,35,NA,5,NA
